STCKS_ID;MTRL;MTRL_DSCR;MTRL_TYPE;MTRL_BTCH;MTRL_STCK_UNRS;MTRL_STCK_RSTR;MTRL_STCK_TRNS;MTRL_STCK_QINS;MTRL_STCK_BLCK;MTRL_STCK_RTRN;MTRL_STCK_TOT;MTRL_STCK_UNT;MTRL_VAL_UNRS;MTRL_VAL_RSTR;MTRL_VAL_TRNS;MTRL_VAL_QINS;MTRL_VAL_BLCK;MTRL_VAL_RTRN;MTRL_VAL_TOT;MTRL_VAL_UNT;STRG_LOC
1511633;1902172;Material 1902172;FERT;6025-1103;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511634;1902172;Material 1902172;FERT;6011-0304;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511635;1902172;Material 1902172;FERT;6011-0304P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511636;1902172;Material 1902172;FERT;6019-0304;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511637;1902172;Material 1902172;FERT;6025-1103;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511638;1902172;Material 1902172;FERT;6049-0904;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511639;1902172;Material 1902172;FERT;6050-0904;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511640;1902181;Material 1902181;FERT;6008-0304;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511641;1902181;Material 1902181;FERT;6014-1104;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511642;1902181;Material 1902181;FERT;6028-1103;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511643;1902181;Material 1902181;FERT;6014-1104;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511644;1902181;Material 1902181;FERT;6014-1104P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511645;1902181;Material 1902181;FERT;6014-1104R;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511646;1902181;Material 1902181;FERT;6028-1103;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511647;1902199;Material 1902199;FERT;6009-0304;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511648;1902199;Material 1902199;FERT;6031-1103;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511649;1902199;Material 1902199;FERT;6051-0904A;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511650;1902199;Material 1902199;FERT;6009-0304;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511651;1902199;Material 1902199;FERT;6009-0304P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511652;1902199;Material 1902199;FERT;6009-0304R;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511653;1902199;Material 1902199;FERT;6051-0904;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511654;1902199;Material 1902199;FERT;6051-0904A;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511655;1902202;Material 1902202;FERT;6012-0805;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511656;1902261;Material 1902261;FERT;6016-0205;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511657;1902261;Material 1902261;FERT;6028-1103;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511658;1902288;Material 1902288;FERT;6001-0405;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511659;1902288;Material 1902288;FERT;6001-0405P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511660;1902288;Material 1902288;FERT;6014-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511661;1902288;Material 1902288;FERT;6014-0305P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511662;1902288;Material 1902288;FERT;6032-0204;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511663;1902288;Material 1902288;FERT;6039-0204;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511664;1902288;Material 1902288;FERT;6040-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511665;1902288;Material 1902288;FERT;6041-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511666;1902288;Material 1902288;FERT;6001-0405P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511667;1902288;Material 1902288;FERT;6014-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511668;1902288;Material 1902288;FERT;6014-0305P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511669;1902288;Material 1902288;FERT;6017-0507;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511670;1902288;Material 1902288;FERT;6040-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511671;1902288;Material 1902288;FERT;6041-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511672;1902288;Material 1902288;FERT;6017-0507;41.00;0.00;0.00;0.00;0.00;0.00;41.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9932
1511673;1902296;Material 1902296;FERT;6018-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511674;1902296;Material 1902296;FERT;6018-0305P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511675;1902296;Material 1902296;FERT;6019-0405;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511676;1902296;Material 1902296;FERT;6019-0405P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511677;1902296;Material 1902296;FERT;6034-0204;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511678;1902296;Material 1902296;FERT;6035-0204;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511679;1902296;Material 1902296;FERT;6038-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511680;1902296;Material 1902296;FERT;6039-1004;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511681;1902296;Material 1902296;FERT;6039-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511682;1902296;Material 1902296;FERT;6018-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511683;1902296;Material 1902296;FERT;6018-0305P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511684;1902296;Material 1902296;FERT;6019-0405P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511685;1902296;Material 1902296;FERT;6038-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511686;1902296;Material 1902296;FERT;6039-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511687;1902300;Material 1902300;FERT;6012-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511688;1902300;Material 1902300;FERT;6012-0305P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511689;1902300;Material 1902300;FERT;6019-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511690;1902300;Material 1902300;FERT;6019-0305P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511691;1902300;Material 1902300;FERT;6028-0204;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511692;1902300;Material 1902300;FERT;6036-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511693;1902300;Material 1902300;FERT;6037-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511694;1902300;Material 1902300;FERT;6042-0204;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511695;1902300;Material 1902300;FERT;6016-0507;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511696;1902300;Material 1902300;FERT;6019-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511697;1902300;Material 1902300;FERT;6019-0305P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511698;1902300;Material 1902300;FERT;6034-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511699;1902300;Material 1902300;FERT;6036-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511700;1902300;Material 1902300;FERT;6037-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511701;1902300;Material 1902300;FERT;6039-0606;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511702;1902300;Material 1902300;FERT;6045-0707;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9931
1511703;1902318;Material 1902318;FERT;6012-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511704;1902318;Material 1902318;FERT;6012-0305P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511705;1902318;Material 1902318;FERT;6027-0204;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511706;1902318;Material 1902318;FERT;6034-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511707;1902318;Material 1902318;FERT;6035-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511708;1902318;Material 1902318;FERT;6040-0204;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511709;1902318;Material 1902318;FERT;6012-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511710;1902318;Material 1902318;FERT;6012-0305P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511711;1902318;Material 1902318;FERT;6015-0507;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511712;1902318;Material 1902318;FERT;6034-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511713;1902318;Material 1902318;FERT;6035-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511714;1902318;Material 1902318;FERT;6056-1005;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511715;1902326;Material 1902326;FERT;6011-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511716;1902326;Material 1902326;FERT;6011-0305P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511717;1902326;Material 1902326;FERT;6026-0204;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511718;1902326;Material 1902326;FERT;6026-0204P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511719;1902326;Material 1902326;FERT;6043-0204;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511720;1902326;Material 1902326;FERT;6043-0204P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511721;1902326;Material 1902326;FERT;6044-0204;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511722;1902326;Material 1902326;FERT;6044-0204P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511723;1902326;Material 1902326;FERT;6011-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511724;1902326;Material 1902326;FERT;6011-0305P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511725;1902326;Material 1902326;FERT;6031-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511726;1902326;Material 1902326;FERT;6032-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511727;1902326;Material 1902326;FERT;6033-1004P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511728;1902334;Material 1902334;FERT;6001-0207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511729;1902334;Material 1902334;FERT;6018-0606;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511730;1902334;Material 1902334;FERT;6031-0505;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511731;1902342;Material 1902342;FERT;6003-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511732;1902342;Material 1902342;FERT;6003-0208;1135.00;0.00;0.00;0.00;0.00;0.00;1135.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511733;1902342;Material 1902342;FERT;6018-0606;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511734;1902342;Material 1902342;FERT;6031-0505;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511735;1902342;Material 1902342;FERT;6003-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9931
1511736;1902351;Material 1902351;FERT;6034-0304;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511737;1902369;Material 1902369;FERT;6013-0806;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511738;1902369;Material 1902369;FERT;6017-0806;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511739;1902369;Material 1902369;FERT;6026-0805;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511740;1902369;Material 1902369;FERT;6026-0805P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511741;1902369;Material 1902369;FERT;6033-0306;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511742;1902385;Material 1902385;FERT;6005-0905;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511743;1902385;Material 1902385;FERT;6020-0506P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511744;1902385;Material 1902385;FERT;6001-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511745;1902385;Material 1902385;FERT;6002-1007;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511746;1902385;Material 1902385;FERT;6005-0905;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511747;1902385;Material 1902385;FERT;6014-1206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511748;1902385;Material 1902385;FERT;6014-1206A;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511749;1902385;Material 1902385;FERT;6019-0607;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511750;1902385;Material 1902385;FERT;6019-1206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511751;1902385;Material 1902385;FERT;6020-0407;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511752;1902385;Material 1902385;FERT;6020-0506;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511753;1902385;Material 1902385;FERT;6020-0506P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511754;1902385;Material 1902385;FERT;6027-1105;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511755;1902385;Material 1902385;FERT;6032-1005;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511756;1902385;Material 1902385;FERT;6032-1005P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511757;1902385;Material 1902385;FERT;6034-0606;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511758;1902385;Material 1902385;FERT;6038-0806;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511759;1902385;Material 1902385;FERT;6001-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9931
1511760;1902385;Material 1902385;FERT;6014-1206A;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9931
1511761;1902385;Material 1902385;FERT;6020-0407;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9931
1511762;1902415;Material 1902415;FERT;6039-0506P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;8000
1511763;1902415;Material 1902415;FERT;6001-0506;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511764;1902415;Material 1902415;FERT;6001-0506P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511765;1902415;Material 1902415;FERT;6002-0907;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511766;1902415;Material 1902415;FERT;6006-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511767;1902415;Material 1902415;FERT;6006-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511768;1902415;Material 1902415;FERT;6008-0706;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511769;1902415;Material 1902415;FERT;6008-0908;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511770;1902415;Material 1902415;FERT;6011-0207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511771;1902415;Material 1902415;FERT;6011-0207D;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511772;1902415;Material 1902415;FERT;6011-0507;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511773;1902415;Material 1902415;FERT;6012-0306;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511774;1902415;Material 1902415;FERT;6014-0607;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511775;1902415;Material 1902415;FERT;6017-0706;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511776;1902415;Material 1902415;FERT;6021-1008;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511777;1902415;Material 1902415;FERT;6021-1207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511778;1902415;Material 1902415;FERT;6021-1207C;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511779;1902415;Material 1902415;FERT;6022-1007;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511780;1902415;Material 1902415;FERT;6027-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511781;1902415;Material 1902415;FERT;6034-1005;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511782;1902415;Material 1902415;FERT;6034-1005P;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511783;1902415;Material 1902415;FERT;6034-1006;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511784;1902415;Material 1902415;FERT;6034-1006A;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1511785;1902415;Material 1902415;FERT;6035-1105;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
