BOMS_ID;PRDCT;CMPNT;CMPNT_DSCR;CMPNT_BRTT_QTY;CMPNT_BRTT_QTY_UNT
927260;1903608;744577;Component  744577;0.102;TPCS
927261;1903608;745282;Component  745282;14.64;M
927262;1903608;745395;Component  745395;0.102;KG
927263;1903608;745475;Component  745475;0.72;KG
927264;1903608;855714;Component  855714;46;KG
927265;1903616;700540;Component  700540;0.086;TPCS
927266;1903616;700541;Component  700541;0.043;TPCS
927267;1903616;718130;Component  718130;1.02;TPCS
927268;1903616;732989;Component  732989;21.42;PCS
927269;1903616;740032;Component  740032;1.02;TPCS
927270;1903616;70021031;Component  70021031;1.02;TPCS
927271;1903616;744904;Component  744904;0.086;TPCS
927272;1903616;745282;Component  745282;28.06;M
927273;1903616;745395;Component  745395;0.235;KG
927274;1903616;745925;Component  745925;0.867;KG
927275;1903616;855733;Component  855733;77.52;KG
927276;1903616;795980;Component  795980;0.02;PCS
927277;1903616;795737;Component  795737;0.01;PCS
927278;1903616;70021114;Component  70021114;1.02;TPCS
927279;1903624;700540;Component  700540;0.102;TPCS
927280;1903624;700541;Component  700541;0.027;TPCS
927281;1903624;718128;Component  718128;1.02;TPCS
927282;1903624;733014;Component  733014;12.75;PCS
927283;1903624;740031;Component  740031;1.02;TPCS
927284;1903624;70021030;Component  70021030;1.02;TPCS
927285;1903624;744577;Component  744577;0.102;TPCS
927286;1903624;745282;Component  745282;14.03;M
927287;1903624;745395;Component  745395;0.102;KG
927288;1903624;745475;Component  745475;0.714;KG
927289;1903624;855733;Component  855733;45.9;KG
927290;1903624;795980;Component  795980;0.024;PCS
927291;1903624;795737;Component  795737;0.006;PCS
927292;1903624;70021113;Component  70021113;1.02;TPCS
927293;1903632;700540;Component  700540;0.051;TPCS
927294;1903632;700541;Component  700541;0.001;TPCS
927295;1903632;721114;Component  721114;1.02;TPCS
927296;1903632;742407;Component  742407;1.02;TPCS
927297;1903632;744964;Component  744964;0.65;PCS
927298;1903632;745395;Component  745395;0.17;KG
927299;1903632;795276;Component  795276;1.122;KG
927300;1903632;795914;Component  795914;1.265;PCS
927301;1903632;855715;Component  855715;74;KG
927302;1903641;700541;Component  700541;0.003;TPCS
927303;1903641;796041;Component  796041;1.489;KG
927304;1903641;844915;Component  844915;4.08;KG
927305;1903659;700540;Component  700540;0.043;TPCS
927306;1903659;700541;Component  700541;0.001;TPCS
927307;1903659;745395;Component  745395;0.122;KG
927308;1903659;795640;Component  795640;0.602;PCS
927309;1903659;70021166;Component  70021166;42;PCS
927310;1903659;796041;Component  796041;7.446;KG
927311;1903659;796042;Component  796042;1.438;KG
927312;1903659;844915;Component  844915;19.502;KG
927313;1903659;70021165;Component  70021165;0.083;TPCS
927314;1903667;700541;Component  700541;0.003;TPCS
927315;1903667;796043;Component  796043;1.489;KG
927316;1903667;855998;Component  855998;4.08;KG
927317;1903675;700540;Component  700540;0.044;TPCS
927318;1903675;700541;Component  700541;0.001;TPCS
927319;1903675;745395;Component  745395;0.124;KG
927320;1903675;795640;Component  795640;0.614;PCS
927321;1903675;70021166;Component  70021166;42.84;PCS
927322;1903675;796043;Component  796043;7.595;KG
927323;1903675;796044;Component  796044;1.467;KG
927324;1903675;855998;Component  855998;19.278;KG
927325;1903675;70021165;Component  70021165;0.083;TPCS
927326;1903683;700540;Component  700540;0.17;TPCS
927327;1903683;700541;Component  700541;0.011;TPCS
927328;1903683;724043;Component  724043;1.017;TPCS
927329;1903683;732462;Component  732462;1.017;TPCS
927330;1903683;732757;Component  732757;5.3;PCS
927331;1903683;739093;Component  739093;1.017;TPCS
927332;1903683;741130;Component  741130;1.017;TPCS
927333;1903683;745282;Component  745282;8.568;M
927334;1903683;745395;Component  745395;0.102;KG
927335;1903683;70020932;Component  70020932;0.286;KG
927336;1903683;855457;Component  855457;63;KG
927337;1903691;700540;Component  700540;0.17;TPCS
927338;1903691;700541;Component  700541;0.029;TPCS
927339;1903691;737453;Component  737453;1.02;TPCS
927340;1903691;745282;Component  745282;40.917;M
927341;1903691;745395;Component  745395;0.357;KG
927342;1903691;745925;Component  745925;1.02;KG
927343;1903691;796215;Component  796215;1.02;TPCS
927344;1903691;796216;Component  796216;1.02;TPCS
927345;1903691;796217;Component  796217;1.02;TPCS
927346;1903691;796218;Component  796218;28.356;PCS
927347;1903691;796219;Component  796219;1.02;TPCS
927348;1903691;796220;Component  796220;1.02;TPCS
927349;1903691;855456;Component  855456;210.528;KG
927350;1903721;700540;Component  700540;0.085;TPCS
927351;1903721;700541;Component  700541;0.001;TPCS
927352;1903721;744964;Component  744964;0.816;PCS
927353;1903721;745395;Component  745395;0.32;KG
927354;1903721;795911;Component  795911;1.02;TPCS
927355;1903721;795912;Component  795912;1.02;TPCS
927356;1903721;795913;Component  795913;0.653;KG
927357;1903721;795914;Component  795914;1.53;PCS
927358;1903721;895085;Component  895085;136.17;KG
927359;1903721;70021174;Component  70021174;0.377;PCS
927360;1903730;700540;Component  700540;0.085;TPCS
927361;1903730;700541;Component  700541;0.001;TPCS
927362;1903730;744964;Component  744964;0.816;PCS
927363;1903730;745395;Component  745395;0.32;KG
927364;1903730;795913;Component  795913;0.653;KG
927365;1903730;795914;Component  795914;1.53;PCS
927366;1903730;795915;Component  795915;1.02;TPCS
927367;1903730;795916;Component  795916;1.02;TPCS
927368;1903730;855786;Component  855786;129.54;KG
927369;1903730;70021174;Component  70021174;0.377;PCS
927370;1903748;700540;Component  700540;0.085;TPCS
927371;1903748;700541;Component  700541;0.001;TPCS
927372;1903748;744964;Component  744964;0.816;PCS
927373;1903748;745395;Component  745395;0.32;KG
927374;1903748;795913;Component  795913;0.653;KG
927375;1903748;795914;Component  795914;1.53;PCS
927376;1903748;795917;Component  795917;1.02;TPCS
927377;1903748;795918;Component  795918;1.02;TPCS
927378;1903748;855788;Component  855788;134.64;KG
927379;1903748;70021174;Component  70021174;0.377;PCS
927380;1903829;700540;Component  700540;0.021;TPCS
927381;1903829;795639;Component  795639;0.367;PCS
927382;1903829;795640;Component  795640;0.275;PCS
927383;1903829;795704;Component  795704;1.02;TPCS
927384;1903829;795708;Component  795708;0.021;TPCS
927385;1903829;795711;Component  795711;1.02;TPCS
927386;1903829;795714;Component  795714;1.02;TPCS
927387;1903829;795718;Component  795718;1.02;TPCS
927388;1903829;895106;Component  895106;6.069;KG
927389;1903861;700540;Component  700540;0.34;TPCS
927390;1903861;700541;Component  700541;0.17;TPCS
927391;1903861;745282;Component  745282;93.955;M
927392;1903861;745395;Component  745395;0.275;KG
927393;1903861;745762;Component  745762;1.836;KG
927394;1903861;795639;Component  795639;2.448;PCS
927395;1903861;795951;Component  795951;1.02;TPCS
927396;1903861;795952;Component  795952;1.02;TPCS
927397;1903861;795955;Component  795955;85.068;PCS
927398;1903861;70021700;Component  70021700;1.02;TPCS
927399;1903861;70021701;Component  70021701;1.02;TPCS
927400;1903861;80006899;Component  80006899;205.836;KG
927401;1903870;700540;Component  700540;0.34;TPCS
927402;1903870;700541;Component  700541;0.17;TPCS
927403;1903870;745282;Component  745282;93.955;M
927404;1903870;745395;Component  745395;0.275;KG
927405;1903870;745762;Component  745762;1.836;KG
927406;1903870;795639;Component  795639;2.448;PCS
927407;1903870;795951;Component  795951;1.02;TPCS
927408;1903870;795952;Component  795952;1.02;TPCS
927409;1903870;795953;Component  795953;1.02;TPCS
927410;1903870;795954;Component  795954;1.02;TPCS
927411;1903870;795955;Component  795955;85.068;PCS
927412;1903870;895135;Component  895135;206.04;KG
927413;1903888;700541;Component  700541;0.002;TPCS
927414;1903888;795962;Component  795962;1.693;KG
927415;1903888;895093;Component  895093;3.05;KG
927416;1903896;700541;Component  700541;0.002;TPCS
927417;1903896;795961;Component  795961;1.693;KG
927418;1903896;855095;Component  855095;3.019;KG
927419;1903900;700541;Component  700541;0.002;TPCS
927420;1903900;795960;Component  795960;1.693;KG
927421;1903900;855025;Component  855025;2.978;KG
927422;1903918;700541;Component  700541;0.002;TPCS
927423;1903918;795959;Component  795959;1.693;KG
927424;1903918;895112;Component  895112;3.05;KG
927425;1903926;700541;Component  700541;0.002;TPCS
927426;1903926;795963;Component  795963;1.693;KG
927427;1903926;895156;Component  895156;3.05;KG
927428;1903934;700540;Component  700540;0.085;TPCS
927429;1903934;700541;Component  700541;0.001;TPCS
927430;1903934;744964;Component  744964;0.816;PCS
927431;1903934;745341;Component  745341;0.561;KG
927432;1903934;745395;Component  745395;0.204;KG
927433;1903934;795638;Component  795638;1.53;PCS
927434;1903934;795972;Component  795972;1.02;TPCS
927435;1903934;795973;Component  795973;1.02;TPCS
927436;1903934;855788;Component  855788;100.98;KG
927437;1903942;700540;Component  700540;0.085;TPCS
927438;1903942;700541;Component  700541;0.001;TPCS
927439;1903942;744964;Component  744964;0.816;PCS
927440;1903942;745341;Component  745341;0.561;KG
927441;1903942;745395;Component  745395;0.204;KG
927442;1903942;795638;Component  795638;1.53;PCS
927443;1903942;795970;Component  795970;1.02;TPCS
927444;1903942;795971;Component  795971;1.02;TPCS
927445;1903942;855786;Component  855786;97.155;KG
927446;1903951;700540;Component  700540;0.085;TPCS
927447;1903951;700541;Component  700541;0.001;TPCS
927448;1903951;744964;Component  744964;0.816;PCS
927449;1903951;745341;Component  745341;0.561;KG
927450;1903951;745395;Component  745395;0.204;KG
927451;1903951;795638;Component  795638;1.53;PCS
927452;1903951;795964;Component  795964;1.02;TPCS
927453;1903951;795965;Component  795965;1.02;TPCS
927454;1903951;895085;Component  895085;102.122;KG
927455;1903977;700541;Component  700541;0.17;TPCS
927456;1903977;745282;Component  745282;100.51;M
927457;1903977;745395;Component  745395;0.459;KG
927458;1903977;746896;Component  746896;3.06;KG
927459;1903977;795355;Component  795355;0.085;TPCS
927460;1903977;795982;Component  795982;1.02;TPCS
927461;1903977;1902571;Component  1902571;2000;PCS
927462;1903977;1902628;Component  1902628;1000;PCS
927463;1903985;700541;Component  700541;0.17;TPCS
927464;1903985;745282;Component  745282;100.51;M
927465;1903985;745395;Component  745395;0.459;KG
927466;1903985;746896;Component  746896;3.06;KG
927467;1903985;795355;Component  795355;0.085;TPCS
927468;1903985;795981;Component  795981;1.02;TPCS
927469;1903985;1902423;Component  1902423;1000;PCS
927470;1903985;1902571;Component  1902571;2000;PCS
927471;1903993;700541;Component  700541;0.17;TPCS
927472;1903993;745282;Component  745282;100.51;M
927473;1903993;745395;Component  745395;0.459;KG
927474;1903993;746896;Component  746896;3.06;KG
927475;1903993;795355;Component  795355;0.085;TPCS
927476;1903993;795983;Component  795983;1.02;TPCS
927477;1903993;1902423;Component  1902423;1000;PCS
927478;1903993;1902610;Component  1902610;2000;PCS
927479;1904001;700541;Component  700541;0.007;TPCS
927480;1904001;745282;Component  745282;4.278;M
927481;1904001;745395;Component  745395;0.031;KG
927482;1904001;795149;Component  795149;0.057;TPCS
927483;1904001;795990;Component  795990;56.712;PCS
927484;1904001;795991;Component  795991;3.162;PCS
927485;1904001;895127;Component  895127;1000;PCS
927486;1904019;700541;Component  700541;0.029;TPCS
927487;1904019;745282;Component  745282;15.64;M
927488;1904019;745395;Component  745395;0.122;KG
927489;1904019;795149;Component  795149;0.085;TPCS
927490;1904019;795699;Component  795699;1.02;TPCS
927491;1904019;795985;Component  795985;1.02;TPCS
927492;1904019;795986;Component  795986;1.02;TPCS
927493;1904019;795987;Component  795987;1.02;TPCS
927494;1904019;795988;Component  795988;85.068;PCS
927495;1904019;795989;Component  795989;14.178;PCS
927496;1904019;895106;Component  895106;30.6;KG
927497;1904027;700540;Component  700540;0.17;TPCS
927498;1904027;700541;Component  700541;0.17;TPCS
927499;1904027;745282;Component  745282;84.042;M
927500;1904027;745395;Component  745395;0.255;KG
927501;1904027;745925;Component  745925;1.04;KG
927502;1904027;795639;Component  795639;2.244;PCS
927503;1904027;795640;Component  795640;1.734;PCS
927504;1904027;795967;Component  795967;85.068;PCS
927505;1904027;895132;Component  895132;1000;PCS
927506;1904035;700540;Component  700540;0.17;TPCS
927507;1904035;700541;Component  700541;0.17;TPCS
927508;1904035;745282;Component  745282;84.042;M
927509;1904035;745395;Component  745395;0.255;KG
927510;1904035;745925;Component  745925;1.04;KG
927511;1904035;795639;Component  795639;2.244;PCS
927512;1904035;795640;Component  795640;1.734;PCS
927513;1904035;795967;Component  795967;85.068;PCS
927514;1904035;895126;Component  895126;1000;PCS
927515;1904043;700540;Component  700540;0.34;TPCS
927516;1904043;700541;Component  700541;0.17;TPCS
927517;1904043;745282;Component  745282;84.042;M
927518;1904043;745395;Component  745395;0.275;KG
927519;1904043;745762;Component  745762;1.836;KG
927520;1904043;795639;Component  795639;2.448;PCS
927521;1904043;795640;Component  795640;1.836;PCS
927522;1904043;795955;Component  795955;85.068;PCS
927523;1904043;895130;Component  895130;1000;PCS
927524;1904051;700541;Component  700541;0.17;TPCS
927525;1904051;745282;Component  745282;84.042;M
927526;1904051;745395;Component  745395;0.255;KG
927527;1904051;795639;Component  795639;2.244;PCS
927528;1904051;795640;Component  795640;1.734;PCS
927529;1904051;795967;Component  795967;85.068;PCS
927530;1904051;895124;Component  895124;1000;PCS
927531;1904060;700540;Component  700540;0.17;TPCS
927532;1904060;700541;Component  700541;0.17;TPCS
927533;1904060;745282;Component  745282;84.042;M
927534;1904060;745395;Component  745395;0.255;KG
927535;1904060;745925;Component  745925;1.04;KG
927536;1904060;795639;Component  795639;2.244;PCS
927537;1904060;795640;Component  795640;1.734;PCS
927538;1904060;795967;Component  795967;85.068;PCS
927539;1904060;895125;Component  895125;1000;PCS
927540;1904078;700540;Component  700540;0.17;TPCS
927541;1904078;700541;Component  700541;0.17;TPCS
927542;1904078;745282;Component  745282;84.042;M
927543;1904078;745395;Component  745395;0.255;KG
927544;1904078;745925;Component  745925;1.04;KG
927545;1904078;795639;Component  795639;2.244;PCS
927546;1904078;795640;Component  795640;1.734;PCS
927547;1904078;795967;Component  795967;85.068;PCS
927548;1904078;895131;Component  895131;1000;PCS
927549;1904086;700540;Component  700540;0.34;TPCS
927550;1904086;700541;Component  700541;0.17;TPCS
927551;1904086;745282;Component  745282;93.955;M
927552;1904086;745395;Component  745395;0.275;KG
927553;1904086;745762;Component  745762;1.836;KG
927554;1904086;795639;Component  795639;2.448;PCS
927555;1904086;795640;Component  795640;1.836;PCS
927556;1904086;795955;Component  795955;85.068;PCS
927557;1904086;895129;Component  895129;1000;PCS
927558;1904094;700540;Component  700540;0.34;TPCS
927559;1904094;700541;Component  700541;0.17;TPCS
927560;1904094;745282;Component  745282;93.955;M
927561;1904094;745395;Component  745395;0.275;KG
927562;1904094;745762;Component  745762;1.836;KG
927563;1904094;795639;Component  795639;2.448;PCS
927564;1904094;795640;Component  795640;1.836;PCS
927565;1904094;795955;Component  795955;85.068;PCS
927566;1904094;895133;Component  895133;1000;PCS
927567;1904108;700540;Component  700540;0.085;TPCS
927568;1904108;700541;Component  700541;0.001;TPCS
927569;1904108;744964;Component  744964;0.816;PCS
927570;1904108;745341;Component  745341;0.561;KG
927571;1904108;745395;Component  745395;0.204;KG
927572;1904108;795638;Component  795638;1.53;PCS
927573;1904108;795974;Component  795974;1.02;TPCS
927574;1904108;795975;Component  795975;1.02;TPCS
927575;1904108;895117;Component  895117;97.155;KG
927576;1904116;700540;Component  700540;0.085;TPCS
927577;1904116;700541;Component  700541;0.001;TPCS
927578;1904116;744964;Component  744964;0.816;PCS
927579;1904116;745341;Component  745341;0.561;KG
927580;1904116;745395;Component  745395;0.204;KG
927581;1904116;795638;Component  795638;1.53;PCS
927582;1904116;795976;Component  795976;1.02;TPCS
927583;1904116;795977;Component  795977;1.02;TPCS
927584;1904116;895116;Component  895116;100.98;KG
927585;1904124;700540;Component  700540;0.085;TPCS
