BOMS_ID;PRDCT;CMPNT;CMPNT_DSCR;CMPNT_BRTT_QTY;CMPNT_BRTT_QTY_UNT
793971;1902385;745395;Component 745395;0.20;KG
793972;1902385;795638;Component 795638;1.53;KOM
793973;1902385;795652;Component 795652;1.02;TKO
793974;1902385;795653;Component 795653;1.02;TKO
793975;1902385;895041;Component 895041;100.98;KG
793976;1902385;70021174;Component 70021174;0.37;KOM
793977;1902393;700541;Component 700541;0.12;TKO
793978;1902393;745282;Component 745282;100.51;M
793979;1902393;745395;Component 745395;0.56;KG
793980;1902393;746896;Component 746896;3.06;KG
793981;1902393;795622;Component 795622;59.97;KOM
793982;1902393;795655;Component 795655;1.02;TKO
793983;1902393;1562827;Component 1562827;1000.00;KOM
793984;1902393;1901265;Component 1901265;2000.00;KOM
793985;1902415;700540;Component 700540;0.08;TKO
793986;1902415;700541;Component 700541;1.0e-03;TKO
793987;1902415;744964;Component 744964;0.81;KOM
793988;1902415;745341;Component 745341;0.56;KG
793989;1902415;745395;Component 745395;0.20;KG
793990;1902415;795638;Component 795638;1.53;KOM
793991;1902415;795658;Component 795658;1.02;TKO
793992;1902415;795659;Component 795659;1.02;TKO
793993;1902415;855797;Component 855797;103.66;KG
793994;1902415;70021174;Component 70021174;0.37;KOM
793995;1902423;700540;Component 700540;0.08;TKO
793996;1902423;700541;Component 700541;1.0e-03;TKO
793997;1902423;721108;Component 721108;1.02;TKO
793998;1902423;742515;Component 742515;1.02;TKO
793999;1902423;744964;Component 744964;0.81;KOM
794000;1902423;745341;Component 745341;0.56;KG
794001;1902423;745395;Component 745395;0.20;KG
794002;1902423;795638;Component 795638;1.53;KOM
794003;1902423;855787;Component 855787;100.98;KG
794004;1902423;70021174;Component 70021174;0.37;KOM
794005;1902431;700540;Component 700540;0.08;TKO
794006;1902431;700541;Component 700541;1.0e-03;TKO
794007;1902431;744964;Component 744964;0.81;KOM
794008;1902431;745341;Component 745341;0.56;KG
794009;1902431;745395;Component 745395;0.20;KG
794010;1902431;795561;Component 795561;1.02;TKO
794011;1902431;795562;Component 795562;1.02;TKO
794012;1902431;795638;Component 795638;1.53;KOM
794013;1902431;895085;Component 895085;102.13;KG
794014;1902431;70021174;Component 70021174;0.37;KOM
794070;1902491;700540;Component 700540;0.04;TKO
794071;1902491;700541;Component 700541;1.0e-03;TKO
794072;1902491;745395;Component 745395;0.09;KG
794073;1902491;795511;Component 795511;1.02;TKO
794074;1902491;795512;Component 795512;1.02;TKO
794075;1902491;795639;Component 795639;0.81;KOM
794076;1902491;795640;Component 795640;0.61;KOM
794077;1902491;795665;Component 795665;42.53;KOM
794078;1902491;795765;Component 795765;1.02;TKO
794079;1902491;795766;Component 795766;1.02;TKO
794080;1902491;895078;Component 895078;5.04;KG
794103;1902521;700540;Component 700540;0.04;TKO
794104;1902521;700541;Component 700541;1.0e-03;TKO
794105;1902521;745395;Component 745395;0.09;KG
794106;1902521;795566;Component 795566;1.02;TKO
794107;1902521;795567;Component 795567;1.02;TKO
794108;1902521;795639;Component 795639;0.81;KOM
794109;1902521;795640;Component 795640;0.61;KOM
794110;1902521;795665;Component 795665;42.53;KOM
794111;1902521;795667;Component 795667;1.02;TKO
794112;1902521;795668;Component 795668;1.02;TKO
794113;1902521;895086;Component 895086;4.97;KG
794158;1902571;700540;Component 700540;0.08;TKO
794159;1902571;700541;Component 700541;1.0e-03;TKO
794160;1902571;744964;Component 744964;0.81;KOM
794161;1902571;745341;Component 745341;0.56;KG
794162;1902571;745395;Component 745395;0.20;KG
794163;1902571;795470;Component 795470;1.02;TKO
794164;1902571;795471;Component 795471;1.02;TKO
794165;1902571;795638;Component 795638;1.53;KOM
794166;1902571;855786;Component 855786;97.15;KG
794167;1902571;70021174;Component 70021174;0.37;KOM
794168;1902580;700540;Component 700540;0.04;TKO
794169;1902580;700541;Component 700541;1.0e-03;TKO
794170;1902580;745395;Component 745395;0.09;KG
794171;1902580;795566;Component 795566;2.04;TKO
794172;1902580;795567;Component 795567;2.04;TKO
794173;1902580;795639;Component 795639;0.81;KOM
794174;1902580;795640;Component 795640;0.61;KOM
794175;1902580;795663;Component 795663;1.02;TKO
794176;1902580;795664;Component 795664;1.02;TKO
794177;1902580;795665;Component 795665;42.53;KOM
794178;1902580;895086;Component 895086;9.95;KG
794179;1902610;700540;Component 700540;0.08;TKO
794180;1902610;700541;Component 700541;1.0e-03;TKO
794181;1902610;721109;Component 721109;1.02;TKO
794182;1902610;742516;Component 742516;1.02;TKO
794183;1902610;744964;Component 744964;0.81;KOM
794184;1902610;745341;Component 745341;0.56;KG
794185;1902610;745395;Component 745395;0.20;KG
794186;1902610;795638;Component 795638;1.53;KOM
794187;1902610;855788;Component 855788;100.98;KG
794188;1902610;70021174;Component 70021174;0.37;KOM
794189;1902628;700540;Component 700540;0.08;TKO
794190;1902628;700541;Component 700541;1.0e-03;TKO
794191;1902628;721105;Component 721105;1.02;TKO
794192;1902628;742512;Component 742512;1.02;TKO
794193;1902628;744964;Component 744964;0.81;KOM
794194;1902628;745341;Component 745341;0.56;KG
794195;1902628;745395;Component 745395;0.20;KG
794196;1902628;795638;Component 795638;1.53;KOM
794197;1902628;855789;Component 855789;101.74;KG
794198;1902628;70021174;Component 70021174;0.37;KOM
794199;1902636;700540;Component 700540;0.08;TKO
794200;1902636;700541;Component 700541;1.0e-03;TKO
794201;1902636;721103;Component 721103;1.02;TKO
794202;1902636;742510;Component 742510;1.02;TKO
794203;1902636;744964;Component 744964;0.81;KOM
794204;1902636;745341;Component 745341;0.56;KG
794205;1902636;745395;Component 745395;0.20;KG
794206;1902636;795638;Component 795638;1.53;KOM
794207;1902636;895029;Component 895029;100.21;KG
794208;1902636;70021174;Component 70021174;0.37;KOM
794209;1902661;700540;Component 700540;0.04;TKO
794210;1902661;700541;Component 700541;1.0e-03;TKO
794211;1902661;745395;Component 745395;0.09;KG
794212;1902661;795639;Component 795639;0.81;KOM
794213;1902661;795640;Component 795640;0.61;KOM
794214;1902661;795665;Component 795665;42.53;KOM
794215;1902661;795674;Component 795674;2.04;TKO
794216;1902661;795675;Component 795675;2.04;TKO
794217;1902661;795678;Component 795678;1.02;TKO
794218;1902661;795679;Component 795679;1.02;TKO
794219;1902661;895026;Component 895026;9.69;KG
794220;1902661;795980;Component 795980;0.01;KOM
794221;1902661;795737;Component 795737;1.0e-03;KOM
794222;1902695;700541;Component 700541;0.12;TKO
794223;1902695;745282;Component 745282;100.51;M
794224;1902695;745395;Component 745395;0.56;KG
794225;1902695;746896;Component 746896;3.06;KG
794226;1902695;795622;Component 795622;59.97;KOM
794227;1902695;795687;Component 795687;1.02;TKO
794228;1902695;1902571;Component 1902571;2000.00;KOM
794229;1902695;1902610;Component 1902610;1000.00;KOM
794230;1902709;700541;Component 700541;0.12;TKO
794231;1902709;745282;Component 745282;100.51;M
794232;1902709;745395;Component 745395;0.56;KG
794233;1902709;746896;Component 746896;3.06;KG
794234;1902709;795622;Component 795622;59.97;KOM
794235;1902709;795688;Component 795688;1.02;TKO
794236;1902709;1562835;Component 1562835;2000.00;KOM
794237;1902709;1562843;Component 1562843;1000.00;KOM
794238;1902717;700540;Component 700540;0.08;TKO
794239;1902717;700541;Component 700541;1.0e-03;TKO
794240;1902717;744964;Component 744964;0.81;KOM
794241;1902717;745341;Component 745341;0.56;KG
794242;1902717;745395;Component 745395;0.20;KG
794243;1902717;795638;Component 795638;1.53;KOM
794244;1902717;795689;Component 795689;1.02;TKO
794245;1902717;795690;Component 795690;1.02;TKO
794246;1902717;895085;Component 895085;102.13;KG
794247;1902725;700540;Component 700540;0.08;TKO
794248;1902725;700541;Component 700541;1.0e-03;TKO
794249;1902725;744964;Component 744964;0.81;KOM
794250;1902725;745341;Component 745341;0.56;KG
794251;1902725;745395;Component 745395;0.20;KG
794252;1902725;795638;Component 795638;1.53;KOM
794253;1902725;795691;Component 795691;1.02;TKO
794254;1902725;795692;Component 795692;1.02;TKO
794255;1902725;855787;Component 855787;100.98;KG
794256;1902733;700540;Component 700540;0.08;TKO
794257;1902733;700541;Component 700541;1.0e-03;TKO
794258;1902733;744964;Component 744964;0.81;KOM
794259;1902733;745341;Component 745341;0.56;KG
794260;1902733;745395;Component 745395;0.20;KG
794261;1902733;795638;Component 795638;1.53;KOM
794262;1902733;795693;Component 795693;1.02;TKO
794263;1902733;795694;Component 795694;1.02;TKO
794264;1902733;855788;Component 855788;100.98;KG
794265;1902741;700540;Component 700540;0.08;TKO
794266;1902741;700541;Component 700541;1.0e-03;TKO
794267;1902741;744964;Component 744964;0.81;KOM
794268;1902741;745341;Component 745341;0.56;KG
794269;1902741;745395;Component 745395;0.20;KG
794270;1902741;795638;Component 795638;1.53;KOM
794271;1902741;795695;Component 795695;1.02;TKO
794272;1902741;795696;Component 795696;1.02;TKO
794273;1902741;855786;Component 855786;97.15;KG
794274;1902750;700540;Component 700540;0.17;TKO
794275;1902750;700541;Component 700541;0.03;TKO
794276;1902750;732905;Component 732905;14.17;KOM
794277;1902750;742395;Component 742395;1.02;TKO
794278;1902750;745282;Component 745282;18.86;M
794279;1902750;745395;Component 745395;0.14;KG
794280;1902750;745761;Component 745761;53.04;M
794281;1902750;746762;Component 746762;0.81;KG
794282;1902750;795528;Component 795528;1.02;TKO
794283;1902750;795529;Component 795529;1.02;TKO
794284;1902750;795697;Component 795697;1.02;TKO
794285;1902750;795698;Component 795698;1.02;TKO
794286;1902750;895105;Component 895105;47.94;KG
794287;1902784;700541;Component 700541;0.12;TKO
794288;1902784;745282;Component 745282;100.51;M
794289;1902784;745395;Component 745395;0.56;KG
794290;1902784;746896;Component 746896;3.06;KG
794291;1902784;795622;Component 795622;59.97;KOM
794292;1902784;795721;Component 795721;1.02;TKO
794293;1902784;1562835;Component 1562835;2000.00;KOM
794294;1902784;1901265;Component 1901265;1000.00;KOM
794295;1902806;700540;Component 700540;0.04;TKO
794296;1902806;700541;Component 700541;1.0e-03;TKO
794297;1902806;745395;Component 745395;0.09;KG
794298;1902806;795639;Component 795639;0.81;KOM
794299;1902806;795640;Component 795640;0.61;KOM
794300;1902806;795665;Component 795665;42.53;KOM
794301;1902806;741522;Component 741522;1.02;TKO
794302;1902806;795725;Component 795725;1.02;TKO
794303;1902806;795726;Component 795726;1.02;TKO
794304;1902806;795727;Component 795727;1.02;TKO
794305;1902806;895107;Component 895107;4.90;KG
794306;1902814;700540;Component 700540;0.04;TKO
794307;1902814;700541;Component 700541;1.0e-03;TKO
794308;1902814;745395;Component 745395;0.09;KG
794309;1902814;795639;Component 795639;0.81;KOM
794310;1902814;795640;Component 795640;0.61;KOM
794311;1902814;795665;Component 795665;42.53;KOM
794312;1902814;795724;Component 795724;2.04;TKO
794313;1902814;795725;Component 795725;2.04;TKO
794314;1902814;795728;Component 795728;1.02;TKO
794315;1902814;795729;Component 795729;1.02;TKO
794316;1902814;895107;Component 895107;10.19;KG
794317;1902822;700540;Component 700540;0.04;TKO
794318;1902822;700541;Component 700541;1.0e-03;TKO
794319;1902822;745395;Component 745395;0.09;KG
794320;1902822;795639;Component 795639;0.80;KOM
794321;1902822;795640;Component 795640;0.59;KOM
794322;1902822;795699;Component 795699;1.02;TKO
794323;1902822;795700;Component 795700;1.02;TKO
794324;1902822;795701;Component 795701;1.02;TKO
794325;1902822;795703;Component 795703;0.04;TKO
794326;1902822;795735;Component 795735;1.02;TKO
794327;1902822;895106;Component 895106;30.60;KG
794328;1902831;700540;Component 700540;0.02;TKO
794329;1902831;700541;Component 700541;1.0e-03;TKO
794330;1902831;745395;Component 745395;0.04;KG
794331;1902831;795639;Component 795639;0.36;KOM
794332;1902831;795640;Component 795640;0.27;KOM
794333;1902831;795704;Component 795704;1.02;TKO
794334;1902831;795705;Component 795705;1.02;TKO
794335;1902831;795706;Component 795706;1.02;TKO
794336;1902831;795708;Component 795708;0.02;TKO
794337;1902831;795734;Component 795734;1.02;TKO
794338;1902831;895106;Component 895106;6.06;KG
794339;1902857;700540;Component 700540;0.08;TKO
794340;1902857;700541;Component 700541;1.0e-03;TKO
794341;1902857;744964;Component 744964;0.81;KOM
794342;1902857;745341;Component 745341;0.56;KG
794343;1902857;745395;Component 745395;0.20;KG
794344;1902857;795638;Component 795638;1.53;KOM
794345;1902857;795732;Component 795732;1.02;TKO
794346;1902857;795733;Component 795733;1.02;TKO
794347;1902857;895104;Component 895104;97.15;KG
794348;1902857;70021174;Component 70021174;0.37;KOM
794349;1902873;700541;Component 700541;3.0e-03;TKO
794350;1902873;855797;Component 855797;5.52;KG
794351;1902881;700540;Component 700540;0.02;TKO
794352;1902881;700541;Component 700541;1.0e-03;TKO
794353;1902881;745395;Component 745395;0.04;KG
794354;1902881;795639;Component 795639;0.36;KOM
794355;1902881;795640;Component 795640;0.27;KOM
794356;1902881;795704;Component 795704;1.02;TKO
794357;1902881;795705;Component 795705;1.02;TKO
794358;1902881;795708;Component 795708;0.02;TKO
794359;1902881;795722;Component 795722;1.02;TKO
794360;1902881;795736;Component 795736;1.02;TKO
794361;1902881;895106;Component 895106;6.06;KG
794362;1902890;700540;Component 700540;0.04;TKO
794363;1902890;700541;Component 700541;1.0e-03;TKO
794364;1902890;745395;Component 745395;0.09;KG
794365;1902890;795639;Component 795639;0.81;KOM
794366;1902890;795640;Component 795640;0.61;KOM
794367;1902890;795665;Component 795665;42.53;KOM
794368;1902890;795680;Component 795680;2.04;TKO
794369;1902890;795681;Component 795681;2.04;TKO
794370;1902890;795684;Component 795684;1.02;TKO
794371;1902890;795685;Component 795685;1.02;TKO
794372;1902890;895027;Component 895027;9.69;KG
794373;1902946;700540;Component 700540;0.02;TKO
794374;1902946;700541;Component 700541;1.0e-03;TKO
794375;1902946;745395;Component 745395;0.04;KG
794376;1902946;746896;Component 746896;0.25;KG
794377;1902946;795639;Component 795639;0.36;KOM
794378;1902946;795640;Component 795640;0.27;KOM
794379;1902946;795704;Component 795704;1.02;TKO
794380;1902946;795705;Component 795705;1.02;TKO
794381;1902946;795706;Component 795706;1.02;TKO
794382;1902946;795708;Component 795708;0.02;TKO
794383;1902946;795734;Component 795734;1.02;TKO
794384;1902946;795741;Component 795741;0.17;TKO
794385;1902946;895106;Component 895106;6.06;KG
794386;1902954;700541;Component 700541;0.25;TKO
794387;1902954;745282;Component 745282;138.00;M
794388;1902954;745395;Component 745395;0.79;KG
794389;1902954;795296;Component 795296;127.50;KOM
794390;1902954;795742;Component 795742;1.02;TKO
794391;1902954;795743;Component 795743;336.60;M
794392;1902954;795744;Component 795744;1.02;TKO
794393;1902954;795745;Component 795745;1.02;TKO
794394;1902954;795746;Component 795746;1.02;TKO
794395;1902954;1902822;Component 1902822;1000.00;KOM
794396;1902962;700540;Component 700540;0.04;TKO
794397;1902962;700541;Component 700541;1.0e-03;TKO
794398;1902962;745395;Component 745395;0.09;KG
794399;1902962;795568;Component 795568;2.04;TKO
794400;1902962;795569;Component 795569;2.04;TKO
794401;1902962;795639;Component 795639;0.81;KOM
794402;1902962;795640;Component 795640;0.61;KOM
794403;1902962;795665;Component 795665;42.53;KOM
794404;1902962;795767;Component 795767;1.02;TKO
794405;1902962;795768;Component 795768;1.02;TKO
794406;1902962;895087;Component 895087;9.77;KG
794407;1902971;700540;Component 700540;0.04;TKO
794408;1902971;700541;Component 700541;1.0e-03;TKO
794409;1902971;745395;Component 745395;0.09;KG
794410;1902971;795542;Component 795542;2.04;TKO
794411;1902971;795543;Component 795543;2.04;TKO
794412;1902971;795639;Component 795639;0.81;KOM
794413;1902971;795640;Component 795640;0.61;KOM
794414;1902971;795665;Component 795665;42.53;KOM
794415;1902971;795769;Component 795769;1.02;TKO
794416;1902971;795770;Component 795770;1.02;TKO
794417;1902971;895081;Component 895081;9.73;KG
794418;1902989;700540;Component 700540;0.04;TKO
794419;1902989;700541;Component 700541;1.0e-03;TKO
794420;1902989;745395;Component 745395;0.09;KG
794421;1902989;795576;Component 795576;2.04;TKO
794422;1902989;795577;Component 795577;2.04;TKO
794423;1902989;795639;Component 795639;0.81;KOM
794424;1902989;795640;Component 795640;0.61;KOM
794425;1902989;795665;Component 795665;42.53;KOM
794426;1902989;795771;Component 795771;1.02;TKO
